TransactionID,Amount,Date,ReferenceNo
TXN-54147,4207.41,29-01-2026,REF-94147
TXN-54148,4207.41,29-01-2026,REF-94148
TXN-54149,4207.41,29-01-2026,REF-94149
TXN-54150,4207.41,29-01-2026,REF-94150
TXN-54151,4207.41,29-01-2026,REF-94151
TXN-54152,4207.41,29-01-2026,REF-94152
TXN-54153,4207.41,29-01-2026,REF-94153
TXN-54154,4207.41,29-01-2026,REF-94154
TXN-54155,4207.41,29-01-2026,REF-94155
TXN-54156,4207.41,29-01-2026,REF-94156
TXN-54157,4207.41,29-01-2026,REF-94157
TXN-54158,4207.41,29-01-2026,REF-94158
TXN-54159,4207.41,29-01-2026,REF-94159
TXN-54160,4207.41,29-01-2026,REF-94160
TXN-54161,4207.41,29-01-2026,REF-94161
TXN-54162,4207.41,29-01-2026,REF-94162
TXN-54163,4207.41,29-01-2026,REF-94163
TXN-54164,4207.41,29-01-2026,REF-94164
TXN-54165,4207.41,29-01-2026,REF-94165
TXN-54166,4207.41,29-01-2026,REF-94166
TXN-54167,4207.41,29-01-2026,REF-94167
TXN-54168,4207.41,29-01-2026,REF-94168
TXN-54169,4207.41,29-01-2026,REF-94169
TXN-54170,4207.41,29-01-2026,REF-94170
TXN-54171,4207.41,29-01-2026,REF-94171
TXN-54172,4207.41,29-01-2026,REF-94172
TXN-54173,4207.41,29-01-2026,REF-94173
TXN-54174,4207.41,29-01-2026,REF-94174
TXN-54175,4207.41,29-01-2026,REF-94175
TXN-54176,4207.41,29-01-2026,REF-94176
TXN-54177,4207.41,29-01-2026,REF-94177
TXN-54178,4207.41,29-01-2026,REF-94178
TXN-54179,4207.41,29-01-2026,REF-94179
TXN-54180,4207.41,29-01-2026,REF-94180
TXN-54181,4207.41,29-01-2026,REF-94181
TXN-54182,4207.41,29-01-2026,REF-94182
TXN-54183,4207.41,29-01-2026,REF-94183
TXN-54184,4207.41,29-01-2026,REF-94184
TXN-54185,4207.41,29-01-2026,REF-94185
TXN-54186,4207.41,29-01-2026,REF-94186
TXN-54187,4207.41,29-01-2026,REF-94187
TXN-54188,4207.41,29-01-2026,REF-94188
TXN-54189,4207.41,29-01-2026,REF-94189
TXN-54190,4207.41,29-01-2026,REF-94190
TXN-54191,4207.41,29-01-2026,REF-94191
TXN-54192,4207.41,29-01-2026,REF-94192
TXN-54193,4207.41,29-01-2026,REF-94193
TXN-54194,4207.41,29-01-2026,REF-94194
TXN-54195,4207.41,29-01-2026,REF-94195
TXN-54196,4207.41,29-01-2026,REF-94196
TXN-54197,4207.41,29-01-2026,REF-94197
TXN-54198,4207.41,29-01-2026,REF-94198
TXN-54199,4207.41,29-01-2026,REF-94199
TXN-54200,4207.41,29-01-2026,REF-94200
TXN-54201,4207.41,29-01-2026,REF-94201
TXN-54202,4207.41,29-01-2026,REF-94202
TXN-54203,4207.41,29-01-2026,REF-94203
TXN-54204,4207.41,29-01-2026,REF-94204
TXN-54205,4207.41,29-01-2026,REF-94205
TXN-54206,4207.41,29-01-2026,REF-94206
TXN-54207,4207.41,29-01-2026,REF-94207
TXN-54208,4207.41,29-01-2026,REF-94208
TXN-54209,4207.41,29-01-2026,REF-94209
TXN-54210,4207.41,29-01-2026,REF-94210
TXN-54211,4207.41,29-01-2026,REF-94211
TXN-54212,4207.41,29-01-2026,REF-94212
TXN-54213,4207.41,29-01-2026,REF-94213
TXN-54214,4207.41,29-01-2026,REF-94214
TXN-54215,4207.41,29-01-2026,REF-94215
TXN-54216,4207.41,29-01-2026,REF-94216
TXN-54217,4207.41,29-01-2026,REF-94217
TXN-54218,4207.41,29-01-2026,REF-94218
TXN-54219,4207.41,29-01-2026,REF-94219
TXN-54220,4207.41,29-01-2026,REF-94220
TXN-54221,4207.41,29-01-2026,REF-94221
TXN-54222,4207.41,29-01-2026,REF-94222
TXN-54223,4207.41,29-01-2026,REF-94223
TXN-54224,4207.41,29-01-2026,REF-94224
TXN-54225,4207.41,29-01-2026,REF-94225
TXN-54226,4207.41,29-01-2026,REF-94226
TXN-54227,4207.41,29-01-2026,REF-94227
TXN-54228,4207.41,29-01-2026,REF-94228
TXN-54229,4207.41,29-01-2026,REF-94229
TXN-54230,4207.41,29-01-2026,REF-94230
TXN-54231,4207.41,29-01-2026,REF-94231
TXN-54232,4207.41,29-01-2026,REF-94232
TXN-54233,4207.41,29-01-2026,REF-94233
TXN-54234,4207.41,29-01-2026,REF-94234
TXN-54235,4207.41,29-01-2026,REF-94235
TXN-54236,4207.41,29-01-2026,REF-94236
TXN-54237,4207.41,29-01-2026,REF-94237
TXN-54238,4207.41,29-01-2026,REF-94238
TXN-54239,4207.41,29-01-2026,REF-94239
TXN-54240,4207.41,29-01-2026,REF-94240
TXN-54241,4207.41,29-01-2026,REF-94241
TXN-54242,4207.41,29-01-2026,REF-94242
TXN-54243,4207.41,29-01-2026,REF-94243
TXN-54244,4207.41,29-01-2026,REF-94244
TXN-54245,4207.41,29-01-2026,REF-94245
TXN-54246,4207.41,29-01-2026,REF-94246
TXN-54247,4207.41,29-01-2026,REF-94247
TXN-54248,4207.41,29-01-2026,REF-94248
TXN-54249,4207.41,29-01-2026,REF-94249
TXN-54250,4207.41,29-01-2026,REF-94250
TXN-54251,4207.41,29-01-2026,REF-94251
TXN-54252,4207.41,29-01-2026,REF-94252
TXN-54253,4207.41,29-01-2026,REF-94253
TXN-54254,4207.41,29-01-2026,REF-94254
TXN-54255,4207.41,29-01-2026,REF-94255
TXN-54256,4207.41,29-01-2026,REF-94256
TXN-54257,4207.41,29-01-2026,REF-94257
TXN-54258,4207.41,29-01-2026,REF-94258
TXN-54259,4207.41,29-01-2026,REF-94259
TXN-54260,4207.41,29-01-2026,REF-94260
TXN-54261,4207.41,29-01-2026,REF-94261
TXN-54262,4207.41,29-01-2026,REF-94262
TXN-54263,4207.41,29-01-2026,REF-94263
TXN-54264,4207.41,29-01-2026,REF-94264
TXN-54265,4207.41,29-01-2026,REF-94265
TXN-54266,4207.41,29-01-2026,REF-94266
TXN-54267,4207.41,29-01-2026,REF-94267
TXN-54268,4207.41,29-01-2026,REF-94268
TXN-54269,4207.41,29-01-2026,REF-94269
TXN-54270,4207.41,29-01-2026,REF-94270
TXN-54271,4207.41,29-01-2026,REF-94271
TXN-54272,4207.41,29-01-2026,REF-94272
TXN-54273,4207.41,29-01-2026,REF-94273
TXN-54274,4207.41,29-01-2026,REF-94274
TXN-54275,4207.41,29-01-2026,REF-94275
TXN-54276,4207.41,29-01-2026,REF-94276
TXN-54277,4207.41,29-01-2026,REF-94277
TXN-54278,4207.41,29-01-2026,REF-94278
TXN-54279,4207.41,29-01-2026,REF-94279
TXN-54280,4207.41,29-01-2026,REF-94280
TXN-54281,4207.41,29-01-2026,REF-94281
TXN-54282,4207.41,29-01-2026,REF-94282
TXN-54283,4207.41,29-01-2026,REF-94283
TXN-54284,4207.41,29-01-2026,REF-94284
TXN-54285,4207.41,29-01-2026,REF-94285
TXN-54286,4207.41,29-01-2026,REF-94286
TXN-54287,4207.41,29-01-2026,REF-94287
TXN-54288,4207.41,29-01-2026,REF-94288
TXN-54289,4207.41,29-01-2026,REF-94289
TXN-54290,4207.41,29-01-2026,REF-94290
TXN-54291,4207.41,29-01-2026,REF-94291
TXN-54292,4207.41,29-01-2026,REF-94292
TXN-54293,4207.41,29-01-2026,REF-94293
TXN-54294,4207.41,29-01-2026,REF-94294
TXN-54295,4207.41,29-01-2026,REF-94295
TXN-54296,4207.41,29-01-2026,REF-94296
TXN-54297,4207.41,29-01-2026,REF-94297
TXN-54298,4207.41,29-01-2026,REF-94298
TXN-54299,4207.41,29-01-2026,REF-94299
TXN-54300,4207.41,29-01-2026,REF-94300
TXN-54301,4207.41,29-01-2026,REF-94301
TXN-54302,4207.41,29-01-2026,REF-94302
TXN-54303,4207.41,29-01-2026,REF-94303
TXN-54304,4207.41,29-01-2026,REF-94304
TXN-54305,4207.41,29-01-2026,REF-94305
TXN-54306,4207.41,29-01-2026,REF-94306
TXN-54307,4207.41,29-01-2026,REF-94307
TXN-54308,4207.41,29-01-2026,REF-94308
TXN-54309,4207.41,29-01-2026,REF-94309
TXN-54310,4207.41,29-01-2026,REF-94310
TXN-54311,4207.41,29-01-2026,REF-94311
TXN-54312,4207.41,29-01-2026,REF-94312
TXN-54313,4207.41,29-01-2026,REF-94313
TXN-54314,4207.41,29-01-2026,REF-94314
TXN-54315,4207.41,29-01-2026,REF-94315
TXN-54316,4207.41,29-01-2026,REF-94316
TXN-54317,4207.41,29-01-2026,REF-94317
TXN-54318,4207.41,29-01-2026,REF-94318
TXN-54319,4207.41,29-01-2026,REF-94319
TXN-54320,4207.41,29-01-2026,REF-94320
TXN-54321,4207.41,29-01-2026,REF-94321
TXN-54322,4207.41,29-01-2026,REF-94322
TXN-54323,4207.41,29-01-2026,REF-94323
TXN-54324,4207.41,29-01-2026,REF-94324
TXN-54325,4207.41,29-01-2026,REF-94325
TXN-54326,4207.41,29-01-2026,REF-94326
TXN-54327,4207.41,29-01-2026,REF-94327
TXN-54328,4207.41,29-01-2026,REF-94328
TXN-54329,4207.41,29-01-2026,REF-94329
TXN-54330,4207.41,29-01-2026,REF-94330
TXN-54331,4207.41,29-01-2026,REF-94331
TXN-54332,4207.41,29-01-2026,REF-94332
TXN-54333,4207.41,29-01-2026,REF-94333
TXN-54334,4207.41,29-01-2026,REF-94334
TXN-54335,4207.41,29-01-2026,REF-94335
TXN-54336,4207.41,29-01-2026,REF-94336
TXN-54337,4207.41,29-01-2026,REF-94337
TXN-54338,4207.41,29-01-2026,REF-94338
TXN-54339,4207.41,29-01-2026,REF-94339
TXN-54340,4207.41,29-01-2026,REF-94340
TXN-54341,4207.41,29-01-2026,REF-94341
TXN-54342,4207.41,29-01-2026,REF-94342
TXN-54343,4207.41,29-01-2026,REF-94343
TXN-54344,4207.41,29-01-2026,REF-94344
TXN-54345,4207.41,29-01-2026,REF-94345
TXN-54346,4207.41,29-01-2026,REF-94346
TXN-54347,4207.41,29-01-2026,REF-94347
TXN-54348,4207.41,29-01-2026,REF-94348
TXN-54349,4207.41,29-01-2026,REF-94349
TXN-54350,4207.41,29-01-2026,REF-94350
TXN-54351,4207.41,29-01-2026,REF-94351
TXN-54352,4207.41,29-01-2026,REF-94352
TXN-54353,4207.41,29-01-2026,REF-94353
TXN-54354,4207.41,29-01-2026,REF-94354
TXN-54355,4207.41,29-01-2026,REF-94355
TXN-54356,4207.41,29-01-2026,REF-94356
TXN-54357,4207.41,29-01-2026,REF-94357
TXN-54358,4207.41,29-01-2026,REF-94358
TXN-54359,4207.41,29-01-2026,REF-94359
TXN-54360,4207.41,29-01-2026,REF-94360
TXN-54361,4207.41,29-01-2026,REF-94361
TXN-54362,4207.41,29-01-2026,REF-94362
TXN-54363,4207.41,29-01-2026,REF-94363
TXN-54364,4207.41,29-01-2026,REF-94364
TXN-54365,4207.41,29-01-2026,REF-94365
TXN-54366,4207.41,29-01-2026,REF-94366
TXN-54367,4207.41,29-01-2026,REF-94367
TXN-54368,4207.41,29-01-2026,REF-94368
TXN-54369,4207.41,29-01-2026,REF-94369
TXN-54370,4207.41,29-01-2026,REF-94370
TXN-54371,4207.41,29-01-2026,REF-94371
TXN-54372,4207.41,29-01-2026,REF-94372
TXN-54373,4207.41,29-01-2026,REF-94373
TXN-54374,4207.41,29-01-2026,REF-94374
TXN-54375,4207.41,29-01-2026,REF-94375
TXN-54376,4207.41,29-01-2026,REF-94376
TXN-54377,4207.41,29-01-2026,REF-94377
TXN-54378,4207.41,29-01-2026,REF-94378
TXN-54379,4207.41,29-01-2026,REF-94379
TXN-54380,4207.41,29-01-2026,REF-94380
TXN-54381,4207.41,29-01-2026,REF-94381
TXN-54382,4207.41,29-01-2026,REF-94382
TXN-54383,4207.41,29-01-2026,REF-94383
TXN-54384,4207.41,29-01-2026,REF-94384
TXN-54385,4207.41,29-01-2026,REF-94385
TXN-54386,4207.41,29-01-2026,REF-94386
TXN-54387,4207.41,29-01-2026,REF-94387
TXN-54388,4207.41,29-01-2026,REF-94388
TXN-54389,4207.41,29-01-2026,REF-94389
TXN-54390,4207.41,29-01-2026,REF-94390
TXN-54391,4207.41,29-01-2026,REF-94391
TXN-54392,4207.41,29-01-2026,REF-94392
TXN-54393,4207.41,29-01-2026,REF-94393
TXN-54394,4207.41,29-01-2026,REF-94394
TXN-54395,4207.41,29-01-2026,REF-94395
TXN-54396,4207.41,29-01-2026,REF-94396
TXN-54397,4207.41,29-01-2026,REF-94397
TXN-54398,4207.41,29-01-2026,REF-94398
TXN-54399,4207.41,29-01-2026,REF-94399
TXN-54400,4207.41,29-01-2026,REF-94400
TXN-54401,4207.41,29-01-2026,REF-94401
TXN-54402,4207.41,29-01-2026,REF-94402
TXN-54403,4207.41,29-01-2026,REF-94403
TXN-54404,4207.41,29-01-2026,REF-94404
TXN-54405,4207.41,29-01-2026,REF-94405
TXN-54406,4207.41,29-01-2026,REF-94406
TXN-54407,4207.41,29-01-2026,REF-94407
TXN-54408,4207.41,29-01-2026,REF-94408
TXN-54409,4207.41,29-01-2026,REF-94409
TXN-54410,4207.41,29-01-2026,REF-94410
TXN-54411,4207.41,29-01-2026,REF-94411
TXN-54412,4207.41,29-01-2026,REF-94412
TXN-54413,4207.41,29-01-2026,REF-94413
TXN-54414,4207.41,29-01-2026,REF-94414
TXN-54415,4207.41,29-01-2026,REF-94415
TXN-54416,4207.41,29-01-2026,REF-94416
TXN-54417,4207.41,29-01-2026,REF-94417
TXN-54418,4207.41,29-01-2026,REF-94418
TXN-54419,4207.41,29-01-2026,REF-94419
TXN-54420,4207.41,29-01-2026,REF-94420
TXN-54421,4207.41,29-01-2026,REF-94421
TXN-54422,4207.41,29-01-2026,REF-94422
TXN-54423,4207.41,29-01-2026,REF-94423
TXN-54424,4207.41,29-01-2026,REF-94424
TXN-54425,4207.41,29-01-2026,REF-94425
TXN-54426,4207.41,29-01-2026,REF-94426
TXN-54427,4207.41,29-01-2026,REF-94427
TXN-54428,4207.41,29-01-2026,REF-94428
TXN-54429,4207.41,29-01-2026,REF-94429
TXN-54430,4207.41,29-01-2026,REF-94430
TXN-54431,4207.41,29-01-2026,REF-94431
TXN-54432,4207.41,29-01-2026,REF-94432
TXN-54433,4207.41,29-01-2026,REF-94433
TXN-54434,4207.41,29-01-2026,REF-94434
TXN-54435,4207.41,29-01-2026,REF-94435
TXN-54436,4207.41,29-01-2026,REF-94436
TXN-54437,4207.41,29-01-2026,REF-94437
TXN-54438,4207.41,29-01-2026,REF-94438
TXN-54439,4207.41,29-01-2026,REF-94439
TXN-54440,4207.41,29-01-2026,REF-94440
TXN-54441,4207.41,29-01-2026,REF-94441
TXN-54442,4207.41,29-01-2026,REF-94442
TXN-54443,4207.41,29-01-2026,REF-94443
TXN-54444,4207.41,29-01-2026,REF-94444
TXN-54445,4207.41,29-01-2026,REF-94445
TXN-54446,4207.41,29-01-2026,REF-94446
TXN-54447,4207.41,29-01-2026,REF-94447
TXN-54448,4207.41,29-01-2026,REF-94448
TXN-54449,4207.41,29-01-2026,REF-94449
TXN-54450,4207.41,29-01-2026,REF-94450
TXN-54451,4207.41,29-01-2026,REF-94451
TXN-54452,4207.41,29-01-2026,REF-94452
TXN-54453,4207.41,29-01-2026,REF-94453
TXN-54454,4207.41,29-01-2026,REF-94454
TXN-54455,4207.41,29-01-2026,REF-94455
TXN-54456,4207.41,29-01-2026,REF-94456
TXN-54457,4207.41,29-01-2026,REF-94457
TXN-54458,4207.41,29-01-2026,REF-94458
TXN-54459,4207.41,29-01-2026,REF-94459
TXN-54460,4207.41,29-01-2026,REF-94460
TXN-54461,4207.41,29-01-2026,REF-94461
TXN-54462,4207.41,29-01-2026,REF-94462
TXN-54463,4207.41,29-01-2026,REF-94463
TXN-54464,4207.41,29-01-2026,REF-94464
TXN-54465,4207.41,29-01-2026,REF-94465
TXN-54466,4207.41,29-01-2026,REF-94466
TXN-54467,4207.41,29-01-2026,REF-94467
TXN-54468,4207.41,29-01-2026,REF-94468
TXN-54469,4207.41,29-01-2026,REF-94469
TXN-54470,4207.41,29-01-2026,REF-94470
TXN-54471,4207.41,29-01-2026,REF-94471
TXN-54472,4207.41,29-01-2026,REF-94472
TXN-54473,4207.41,29-01-2026,REF-94473
TXN-54474,4207.41,29-01-2026,REF-94474
TXN-54475,4207.41,29-01-2026,REF-94475
TXN-54476,4207.41,29-01-2026,REF-94476
TXN-54477,4207.41,29-01-2026,REF-94477
TXN-54478,4207.41,29-01-2026,REF-94478
TXN-54479,4207.41,29-01-2026,REF-94479
TXN-54480,4207.41,29-01-2026,REF-94480
TXN-54481,4207.41,29-01-2026,REF-94481
TXN-54482,4207.41,29-01-2026,REF-94482
TXN-54483,4207.41,29-01-2026,REF-94483
TXN-54484,4207.41,29-01-2026,REF-94484
TXN-54485,4207.41,29-01-2026,REF-94485
TXN-54486,4207.41,29-01-2026,REF-94486
TXN-54487,4207.41,29-01-2026,REF-94487
TXN-54488,4207.41,29-01-2026,REF-94488
TXN-54489,4207.41,29-01-2026,REF-94489
TXN-54490,4207.41,29-01-2026,REF-94490
TXN-54491,4207.41,29-01-2026,REF-94491
TXN-54492,4207.41,29-01-2026,REF-94492
TXN-54493,4207.41,29-01-2026,REF-94493
TXN-54494,4207.41,29-01-2026,REF-94494
TXN-54495,4207.41,29-01-2026,REF-94495
TXN-54496,4207.41,29-01-2026,REF-94496
TXN-54497,4207.41,29-01-2026,REF-94497
TXN-54498,4207.41,29-01-2026,REF-94498
TXN-54499,4207.41,29-01-2026,REF-94499
TXN-54500,4207.41,29-01-2026,REF-94500
TXN-54501,4207.41,29-01-2026,REF-94501
TXN-54502,4207.41,29-01-2026,REF-94502
TXN-54503,4207.41,29-01-2026,REF-94503
TXN-54504,4207.41,29-01-2026,REF-94504
TXN-54505,4207.41,29-01-2026,REF-94505
TXN-54506,4207.41,29-01-2026,REF-94506
TXN-54507,4207.41,29-01-2026,REF-94507
TXN-54508,4207.41,29-01-2026,REF-94508
TXN-54509,4207.41,29-01-2026,REF-94509
TXN-54510,4207.41,29-01-2026,REF-94510
TXN-54511,4207.41,29-01-2026,REF-94511
TXN-54512,4207.41,29-01-2026,REF-94512
TXN-54513,4207.41,29-01-2026,REF-94513
TXN-54514,4207.41,29-01-2026,REF-94514
TXN-54515,4207.41,29-01-2026,REF-94515
TXN-54516,4207.41,29-01-2026,REF-94516
TXN-54517,4207.41,29-01-2026,REF-94517
TXN-54518,4207.41,29-01-2026,REF-94518
TXN-54519,4207.41,29-01-2026,REF-94519
TXN-54520,4207.41,29-01-2026,REF-94520
TXN-54521,4207.41,29-01-2026,REF-94521
TXN-54522,4207.41,29-01-2026,REF-94522
TXN-54523,4207.41,29-01-2026,REF-94523
TXN-54524,4207.41,29-01-2026,REF-94524
TXN-54525,4207.41,29-01-2026,REF-94525
TXN-54526,4207.41,29-01-2026,REF-94526
TXN-54527,4207.41,29-01-2026,REF-94527
TXN-54528,4207.41,29-01-2026,REF-94528
TXN-54529,4207.41,29-01-2026,REF-94529
TXN-54530,4207.41,29-01-2026,REF-94530
TXN-54531,4207.41,29-01-2026,REF-94531
TXN-54532,4207.41,29-01-2026,REF-94532
TXN-54533,4207.41,29-01-2026,REF-94533
TXN-54534,4207.41,29-01-2026,REF-94534
TXN-54535,4207.41,29-01-2026,REF-94535
TXN-54536,4207.41,29-01-2026,REF-94536
TXN-54537,4207.41,29-01-2026,REF-94537
TXN-54538,4207.41,29-01-2026,REF-94538
TXN-54539,4207.41,29-01-2026,REF-94539
TXN-54540,4207.41,29-01-2026,REF-94540
TXN-54541,4207.41,29-01-2026,REF-94541
TXN-54542,4207.41,29-01-2026,REF-94542
TXN-54543,4207.41,29-01-2026,REF-94543
TXN-54544,4207.41,29-01-2026,REF-94544
TXN-54545,4207.41,29-01-2026,REF-94545
TXN-54546,4207.41,29-01-2026,REF-94546
TXN-54547,4207.41,29-01-2026,REF-94547
TXN-54548,4207.41,29-01-2026,REF-94548
TXN-54549,4207.41,29-01-2026,REF-94549
TXN-54550,4207.41,29-01-2026,REF-94550
TXN-54551,4207.41,29-01-2026,REF-94551
TXN-54552,4207.41,29-01-2026,REF-94552
TXN-54553,4207.41,29-01-2026,REF-94553
TXN-54554,4207.41,29-01-2026,REF-94554
TXN-54555,4207.41,29-01-2026,REF-94555
TXN-54556,4207.41,29-01-2026,REF-94556
TXN-54557,4207.41,29-01-2026,REF-94557
TXN-54558,4207.41,29-01-2026,REF-94558
TXN-54559,4207.41,29-01-2026,REF-94559
TXN-54560,4207.41,29-01-2026,REF-94560
TXN-54561,4207.41,29-01-2026,REF-94561
TXN-54562,4207.41,29-01-2026,REF-94562
TXN-54563,4207.41,29-01-2026,REF-94563
TXN-54564,4207.41,29-01-2026,REF-94564
TXN-54565,4207.41,29-01-2026,REF-94565
TXN-54566,4207.41,29-01-2026,REF-94566
TXN-54567,4207.41,29-01-2026,REF-94567
TXN-54568,4207.41,29-01-2026,REF-94568
TXN-54569,4207.41,29-01-2026,REF-94569
TXN-54570,4207.41,29-01-2026,REF-94570
TXN-54571,4207.41,29-01-2026,REF-94571
TXN-54572,4207.41,29-01-2026,REF-94572
TXN-54573,4207.41,29-01-2026,REF-94573
TXN-54574,4207.41,29-01-2026,REF-94574
TXN-54575,4207.41,29-01-2026,REF-94575
TXN-54576,4207.41,29-01-2026,REF-94576
TXN-54577,4207.41,29-01-2026,REF-94577
TXN-54578,4207.41,29-01-2026,REF-94578
TXN-54579,4207.41,29-01-2026,REF-94579
TXN-54580,4207.41,29-01-2026,REF-94580
TXN-54581,4207.41,29-01-2026,REF-94581
TXN-54582,4207.41,29-01-2026,REF-94582
TXN-54583,4207.41,29-01-2026,REF-94583
TXN-54584,4207.41,29-01-2026,REF-94584
TXN-54585,4207.41,29-01-2026,REF-94585
TXN-54586,4207.41,29-01-2026,REF-94586
TXN-54587,4207.41,29-01-2026,REF-94587
TXN-54588,4207.41,29-01-2026,REF-94588
TXN-54589,4207.41,29-01-2026,REF-94589
TXN-54590,4207.41,29-01-2026,REF-94590
TXN-54591,4207.41,29-01-2026,REF-94591
TXN-54592,4207.41,29-01-2026,REF-94592
TXN-54593,4207.41,29-01-2026,REF-94593
TXN-54594,4207.41,29-01-2026,REF-94594
TXN-54595,4207.41,29-01-2026,REF-94595
TXN-54596,4207.41,29-01-2026,REF-94596
TXN-54597,4207.41,29-01-2026,REF-94597
TXN-54598,4207.41,29-01-2026,REF-94598
TXN-54599,4207.41,29-01-2026,REF-94599
TXN-54600,4207.41,29-01-2026,REF-94600
TXN-54601,4207.41,29-01-2026,REF-94601
TXN-54602,4207.41,29-01-2026,REF-94602
TXN-54603,4207.41,29-01-2026,REF-94603
TXN-54604,4207.41,29-01-2026,REF-94604
TXN-54605,4207.41,29-01-2026,REF-94605
TXN-54606,4207.41,29-01-2026,REF-94606
TXN-54607,4207.41,29-01-2026,REF-94607
TXN-54608,4207.41,29-01-2026,REF-94608
TXN-54609,4207.41,29-01-2026,REF-94609
TXN-54610,4207.41,29-01-2026,REF-94610
TXN-54611,4207.41,29-01-2026,REF-94611
TXN-54612,4207.41,29-01-2026,REF-94612
TXN-54613,4207.41,29-01-2026,REF-94613
TXN-54614,4207.41,29-01-2026,REF-94614
TXN-54615,4207.41,29-01-2026,REF-94615
TXN-54616,4207.41,29-01-2026,REF-94616
TXN-54617,4207.41,29-01-2026,REF-94617
TXN-54618,4207.41,29-01-2026,REF-94618
TXN-54619,4207.41,29-01-2026,REF-94619
TXN-54620,4207.41,29-01-2026,REF-94620
TXN-54621,4207.41,29-01-2026,REF-94621
TXN-54622,4207.41,29-01-2026,REF-94622
TXN-54623,4207.41,29-01-2026,REF-94623
TXN-54624,4207.41,29-01-2026,REF-94624
TXN-54625,4207.41,29-01-2026,REF-94625
TXN-54626,4207.41,29-01-2026,REF-94626
TXN-54627,4207.41,29-01-2026,REF-94627
TXN-54628,4207.41,29-01-2026,REF-94628
TXN-54629,4207.41,29-01-2026,REF-94629
TXN-54630,4207.41,29-01-2026,REF-94630
TXN-54631,4207.41,29-01-2026,REF-94631
TXN-54632,4207.41,29-01-2026,REF-94632
TXN-54633,4207.41,29-01-2026,REF-94633
TXN-54634,4207.41,29-01-2026,REF-94634
TXN-54635,4207.41,29-01-2026,REF-94635
TXN-54636,4207.41,29-01-2026,REF-94636
TXN-54637,4207.41,29-01-2026,REF-94637
TXN-54638,4207.41,29-01-2026,REF-94638
TXN-54639,4207.41,29-01-2026,REF-94639
TXN-54640,4207.41,29-01-2026,REF-94640
TXN-54641,4207.41,29-01-2026,REF-94641
TXN-54642,4207.41,29-01-2026,REF-94642
TXN-54643,4207.41,29-01-2026,REF-94643
TXN-54644,4207.41,29-01-2026,REF-94644
TXN-54645,4207.41,29-01-2026,REF-94645
TXN-54646,4207.41,29-01-2026,REF-94646
TXN-54647,4207.41,29-01-2026,REF-94647
TXN-54648,4207.41,29-01-2026,REF-94648
TXN-54649,4207.41,29-01-2026,REF-94649
TXN-54650,4207.41,29-01-2026,REF-94650
TXN-54651,4207.41,29-01-2026,REF-94651
TXN-54652,4207.41,29-01-2026,REF-94652
TXN-54653,4207.41,29-01-2026,REF-94653
TXN-54654,4207.41,29-01-2026,REF-94654
TXN-54655,4207.41,29-01-2026,REF-94655
TXN-54656,4207.41,29-01-2026,REF-94656
TXN-54657,4207.41,29-01-2026,REF-94657
TXN-54658,4207.41,29-01-2026,REF-94658
TXN-54659,4207.41,29-01-2026,REF-94659
TXN-54660,4207.41,29-01-2026,REF-94660
TXN-54661,4207.41,29-01-2026,REF-94661
TXN-54662,4207.41,29-01-2026,REF-94662
TXN-54663,4207.41,29-01-2026,REF-94663
TXN-54664,4207.41,29-01-2026,REF-94664
TXN-54665,4207.41,29-01-2026,REF-94665
TXN-54666,4207.41,29-01-2026,REF-94666
TXN-54667,4207.41,29-01-2026,REF-94667
TXN-54668,4207.41,29-01-2026,REF-94668
TXN-54669,4207.41,29-01-2026,REF-94669
TXN-54670,4207.41,29-01-2026,REF-94670
TXN-54671,4207.41,29-01-2026,REF-94671
TXN-54672,4207.41,29-01-2026,REF-94672
TXN-54673,4207.41,29-01-2026,REF-94673
TXN-54674,4207.41,29-01-2026,REF-94674
TXN-54675,4207.41,29-01-2026,REF-94675
TXN-54676,4207.41,29-01-2026,REF-94676
TXN-54677,4207.41,29-01-2026,REF-94677
TXN-54678,4207.41,29-01-2026,REF-94678
TXN-54679,4207.41,29-01-2026,REF-94679
TXN-54680,4207.41,29-01-2026,REF-94680
TXN-54681,4207.41,29-01-2026,REF-94681
TXN-54682,4207.41,29-01-2026,REF-94682
TXN-54683,4207.41,29-01-2026,REF-94683
TXN-54684,4207.41,29-01-2026,REF-94684
TXN-54685,4207.41,29-01-2026,REF-94685
TXN-54686,4207.41,29-01-2026,REF-94686
TXN-54687,4207.41,29-01-2026,REF-94687
TXN-54688,4207.41,29-01-2026,REF-94688
TXN-54689,4207.41,29-01-2026,REF-94689
TXN-54690,4207.41,29-01-2026,REF-94690
TXN-54691,4207.41,29-01-2026,REF-94691
TXN-54692,4207.41,29-01-2026,REF-94692
TXN-54693,4207.41,29-01-2026,REF-94693
TXN-54694,4207.41,29-01-2026,REF-94694
TXN-54695,4207.41,29-01-2026,REF-94695
TXN-54696,4207.41,29-01-2026,REF-94696
TXN-54697,4207.41,29-01-2026,REF-94697
TXN-54698,4207.41,29-01-2026,REF-94698
TXN-54699,4207.41,29-01-2026,REF-94699
TXN-54700,4207.41,29-01-2026,REF-94700
TXN-54701,4207.41,29-01-2026,REF-94701
TXN-54702,4207.41,29-01-2026,REF-94702
TXN-54703,4207.41,29-01-2026,REF-94703
TXN-54704,4207.41,29-01-2026,REF-94704
TXN-54705,4207.41,29-01-2026,REF-94705
